TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,CustomerOccupation,Channel,Target
198.01,26.0,40.0,1.0,250.93000000000004,Credit,Austin,Student,Branch,2
585.58,23.0,55.0,1.0,1729.02,Debit,Raleigh,Student,Branch,1
434.67,27.0,123.99999999999999,1.0,1298.13,Credit,Virginia Beach,Student,Online,1
510.7,27.0,294.0,1.0,5828.48,Credit,Nashville,Student,Online,0
331.98,74.0,12.0,1.0,7600.99,Debit,Denver,Retired,ATM,2
199.54,56.0,268.0,1.0,9603.73,Debit,Portland,Engineer,Online,1
212.97,59.0,178.0,1.0,4180.4,Debit,Atlanta,Engineer,Online,2
270.56,23.0,139.0,1.0,1268.44,Debit,Philadelphia,Student,Online,1
306.37,26.0,120.0,1.0,9609.67,Debit,Colorado Springs,Engineer,ATM,2
643.02,38.0,85.0,1.0,11989.39,Credit,Detroit,Doctor,ATM,2
98.48,47.0,12.0,1.0,9538.92,Debit,Miami,Engineer,Branch,0
889.01,36.0,169.0,1.0,4826.88,Debit,Virginia Beach,Engineer,Online,1
537.86,27.0,134.0,1.0,293.06,Debit,Kansas City,Student,Online,0
241.18,25.0,162.0,1.0,1445.53,Debit,Mesa,Student,ATM,0
130.54,64.0,94.0,1.0,11204.62,Debit,Atlanta,Doctor,ATM,2
800.29,20.0,84.00000000000001,1.0,693.4,Credit,San Diego,Student,Branch,1
8.81,57.0,165.0,1.0,13523.65,Debit,Dallas,Doctor,Online,2
28.52,20.0,163.0,1.0,662.51,Debit,Detroit,Student,ATM,2
431.31,23.0,99.0,1.0,342.73,Credit,Atlanta,Student,Online,2
885.33,47.0,59.00000000000001,1.0,7764.159999999999,Credit,Raleigh,Engineer,ATM,1
199.23,29.0,53.99999999999999,1.0,9834.0,Debit,Tucson,Engineer,ATM,1
42.26,44.0,171.0,1.0,268.77,Debit,Raleigh,Doctor,ATM,1
166.06,30.0,172.0,1.0,5397.68,Debit,Indianapolis,Engineer,ATM,0
357.72,53.0,25.000000000000004,1.0,7659.500000000001,Debit,Miami,Retired,ATM,0
588.37,28.0,284.0,1.0,1926.0799999999997,Debit,Dallas,Student,Online,2
72.82,68.0,127.0,1.0,6911.62,Debit,Houston,Doctor,Online,0
162.36,36.0,147.0,1.0,7527.040000000001,Debit,Tucson,Engineer,Online,1
584.82,43.0,109.0,1.0,12071.1,Credit,Nashville,Doctor,Online,0
38.15,72.0,129.0,1.0,1425.47,Credit,Oklahoma City,Retired,Online,1
477.54,23.0,52.00000000000001,1.0,1598.63,Credit,San Francisco,Student,ATM,1
639.57,60.0,43.0,1.0,11726.47,Debit,Philadelphia,Doctor,Branch,1
58.23,28.0,34.0,1.0,9189.76,Debit,Phoenix,Student,Online,1
776.21,78.0,99.0,1.0,4895.87,Credit,Raleigh,Retired,Online,1
297.65646754281164,21.0,117.0,1.0,6178.77,Debit,Portland,Student,Branch,1
188.61,67.0,26.0,1.0,7167.57,Debit,Boston,Retired,Online,2
675.37,56.0,30.999999999999996,1.0,4704.91,Credit,Jacksonville,Retired,Online,0
94.82,67.0,56.0,1.0,1267.72,Credit,Columbus,Retired,Branch,2
425.18,59.0,135.0,1.0,5790.55,Credit,Fresno,Engineer,Online,0
50.28,60.0,65.0,1.0,5729.1,Debit,Oklahoma City,Engineer,Branch,1
864.72,34.0,119.42293906810038,1.0,7379.38,Credit,Detroit,Engineer,Branch,2
70.68,25.0,105.0,1.0,1478.41,Debit,El Paso,Student,Online,2
261.77,28.0,45.99999999999999,1.0,824.7099999999999,Debit,Chicago,Student,Online,2
183.22,27.0,63.0,1.0,1024.42,Debit,Milwaukee,Student,ATM,0
58.32,29.0,275.0,1.0,6027.49,Credit,Louisville,Engineer,Branch,0
156.86,51.0,102.0,1.0,14453.35,Debit,Charlotte,Doctor,ATM,2
120.67,42.0,233.0,1.0,5374.54,Debit,Colorado Springs,Doctor,ATM,2
308.62,59.0,101.0,1.0,9148.08,Credit,Sacramento,Engineer,Branch,1
506.81,59.0,41.0,1.0,2757.23,Debit,Milwaukee,Engineer,ATM,0
328.39,41.0,107.99999999999999,1.0,2523.83,Debit,New York,Engineer,ATM,0
796.3,67.0,64.0,1.0,1498.79,Debit,Austin,Retired,Branch,2
72.47,29.0,72.0,1.0,1305.56,Debit,Boston,Doctor,Online,2
279.6,25.0,131.0,1.0,1910.9000000000003,Debit,Fort Worth,Student,ATM,2
304.2,25.0,102.0,1.0,423.64,Debit,Indianapolis,Student,Online,0
351.38,64.0,21.000000000000004,1.0,7606.63,Debit,New York,Retired,Branch,0
86.07,31.0,22.999999999999996,1.0,842.5599999999998,Debit,Dallas,Doctor,Branch,2
604.5,28.0,80.0,1.0,709.4199999999998,Debit,Portland,Student,ATM,1
258.7,27.0,123.0,1.0,1358.37,Debit,Charlotte,Student,ATM,2
213.42,61.0,158.0,1.0,13538.14,Debit,Austin,Doctor,Online,2
11.46,75.0,64.0,1.0,7258.33,Credit,Austin,Retired,Branch,2
63.75999999999999,69.0,100.00000000000001,1.0,4980.26,Debit,San Antonio,Retired,ATM,1
446.83,55.0,143.0,1.0,1623.5,Credit,Miami,Retired,Branch,0
63.540000000000006,26.0,136.0,1.0,4401.78,Debit,Dallas,Engineer,ATM,2
81.11,48.0,110.0,1.0,2051.37,Debit,Charlotte,Engineer,Online,2
441.26,58.0,87.0,1.0,13704.92,Credit,Tucson,Doctor,Branch,1
170.96,64.0,69.00000000000001,1.0,13374.89,Debit,Washington,Doctor,Branch,1
48.51,22.0,69.00000000000001,1.0,3363.23,Debit,Austin,Student,Branch,2
325.03,60.0,106.0,1.0,13521.76,Debit,Jacksonville,Doctor,Branch,0
125.83,57.0,138.0,1.0,6109.86,Debit,Los Angeles,Retired,,0
506.83,37.0,45.0,1.0,9975.79,Debit,Indianapolis,Engineer,,0
738.94,41.0,173.0,1.0,13856.18,Debit,Philadelphia,Doctor,Branch,1
180.36,33.0,55.0,1.0,9905.23,Credit,Oklahoma City,Engineer,Online,1
225.1,28.0,35.0,1.0,1547.71,Debit,Boston,Student,ATM,2
359.51,79.0,157.0,1.0,7153.72,Debit,Charlotte,Retired,,2
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,Retired,Branch,1
213.42,56.0,104.0,1.0,1393.14,Debit,Tucson,Retired,ATM,1
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,Retired,ATM,0
213.42,23.0,73.0,1.0,325.15,Debit,Las Vegas,Student,Branch,0
98.24,28.0,148.0,1.0,580.66,Debit,Mesa,Student,Online,0
100.48,18.0,104.0,1.0,6149.81,Credit,Milwaukee,Student,Branch,0
45.9,56.0,264.0,1.0,5698.25,Debit,Columbus,Engineer,Branch,2
258.21,39.0,225.0,1.0,9562.41,Debit,San Antonio,Doctor,Online,1
213.42,53.0,211.0,1.0,2038.31,Debit,Las Vegas,Engineer,Online,0
287.51,22.0,255.0,1.0,187.65,Debit,El Paso,Student,Online,2
501.29999999999995,26.0,146.0,1.0,8520.08,Credit,San Antonio,Engineer,Online,1
26.1,27.0,32.0,1.0,1435.72,Debit,Mesa,Student,ATM,0
436.77,20.0,176.0,1.0,825.69,Debit,Jacksonville,Student,ATM,0
292.38,68.0,224.0,1.0,5803.89,,Baltimore,Doctor,ATM,2
213.42,53.0,165.0,1.0,3134.47,Debit,Philadelphia,Retired,Branch,1
25.29,50.0,125.0,1.0,5374.69,Debit,Miami,,Online,0
123.34999999999998,31.0,10.0,1.0,6852.16,Credit,Baltimore,Doctor,Online,2
139.52,23.0,30.999999999999996,1.0,1570.22,Debit,Portland,Student,Branch,1
51.2,18.0,83.0,1.0,730.6,Debit,Tucson,Student,Online,1
122.85,47.0,127.0,1.0,13185.39,Credit,Seattle,Doctor,Online,1
161.38,24.0,101.0,1.0,3900.3399999999997,Credit,Colorado Springs,Student,Online,2
2.51,63.0,32.0,1.0,4891.56,Debit,Baltimore,Retired,Online,2
22.62,64.0,102.0,1.0,7682.0,Debit,Virginia Beach,Doctor,ATM,1
126.83000000000001,57.0,39.0,1.0,6100.98,Debit,Austin,Retired,Branch,2
46.6,55.0,68.00000000000001,1.0,1562.9,Debit,Detroit,Doctor,Online,2
243.8,57.0,48.0,1.0,13732.81,Debit,San Francisco,Doctor,Branch,1
231.51,60.0,96.0,1.0,5790.7,Credit,Oklahoma City,Retired,Branch,1
175.05,39.0,34.0,1.0,1447.35,Debit,,Engineer,Online,1
762.74,64.0,244.0,1.0,207.1,Debit,Los Angeles,Doctor,ATM,0
34.03,57.0,37.99999999999999,1.0,3077.2,Debit,Los Angeles,Engineer,Branch,0
15.950000000000001,25.0,52.00000000000001,1.0,1983.0,Debit,Raleigh,Student,Branch,1
297.65646754281164,57.0,107.0,1.0,3120.1,Debit,Milwaukee,Engineer,ATM,0
101.51,46.0,199.0,1.0,3052.47,Credit,Tucson,Engineer,Online,1
309.42,27.0,42.00000000000001,1.0,8564.46,Debit,Fresno,Engineer,Branch,0
257.6,59.0,293.0,1.0,7950.74,Credit,Fort Worth,Retired,Online,2
746.78,21.0,64.0,1.0,1699.81,Credit,,Student,Branch,1
82.01,23.0,156.0,1.0,287.46,Credit,Sacramento,Student,Branch,1
476.99,23.0,187.0,1.0,1154.48,Debit,San Diego,Student,Online,1
320.11,23.0,130.0,1.0,4076.4799999999996,Debit,El Paso,Student,Branch,2
333.39,68.0,35.0,1.0,10628.59,Debit,Philadelphia,Doctor,ATM,1
10.3,47.0,197.0,1.0,7801.32,Debit,Fresno,Engineer,ATM,0
737.46,53.0,75.0,1.0,634.16,Credit,Albuquerque,Doctor,Branch,2
416.55,33.0,73.0,1.0,922.9599999999999,Debit,Oklahoma City,Engineer,Online,1
84.91,18.0,68.00000000000001,1.0,5113.438123505977,Debit,Raleigh,Student,Online,1
98.95,75.0,73.0,1.0,5670.82,Debit,Mesa,Retired,Branch,0
18.14,58.0,48.0,1.0,6020.85,Credit,Milwaukee,Retired,ATM,0
213.42,51.0,107.99999999999999,1.0,6180.3,Debit,Columbus,Doctor,ATM,2
215.13,46.0,114.0,1.0,3956.6899999999996,Debit,Charlotte,Engineer,Online,2
218.57,62.0,102.0,1.0,13869.86,Credit,Memphis,Doctor,Branch,0
341.88,43.0,89.0,1.0,4159.52,Debit,Austin,Engineer,ATM,2
691.92,19.0,61.00000000000001,1.0,1084.65,Debit,Boston,Student,Online,2
50.43,32.0,51.00000000000001,1.0,9794.26,Debit,San Jose,Doctor,Branch,1
440.43,78.0,22.999999999999996,1.0,5123.24,Debit,Colorado Springs,Retired,Branch,2
299.03,39.0,52.00000000000001,1.0,1381.28,Debit,Columbus,Engineer,Branch,2
1.98,66.0,170.0,1.0,11619.1,Debit,Seattle,Doctor,ATM,1
173.45,31.0,161.0,1.0,9077.62,Debit,Philadelphia,Engineer,ATM,1
438.76,22.0,73.0,1.0,1824.19,Debit,San Antonio,Student,Branch,1
519.62,71.0,40.0,1.0,4159.33,Credit,Washington,Retired,Online,1
738.68,50.0,123.99999999999999,1.0,14352.33,Debit,Chicago,Doctor,Online,2
151.14,64.0,37.99999999999999,1.0,2156.54,Debit,Memphis,Retired,Online,0
75.77,51.0,148.0,1.0,8361.7,Debit,Charlotte,Engineer,Branch,2
444.52,27.0,17.0,1.0,5424.6,Debit,Louisville,Engineer,Online,0
5.29,52.0,276.0,1.0,11263.89,Debit,Indianapolis,Doctor,Online,0
97.63,48.0,127.0,1.0,12467.31,Credit,Milwaukee,Doctor,Online,0
256.95,26.0,71.0,1.0,2531.24,Debit,San Diego,Engineer,Branch,1
734.86,48.0,290.0,1.0,6242.03,Credit,Boston,Engineer,Branch,2
213.42,36.0,107.0,1.0,11565.97,Debit,Columbus,Doctor,ATM,2
84.28,39.0,142.0,1.0,13586.06,Debit,Memphis,Doctor,Branch,0
213.42,24.0,95.0,1.0,1161.84,Debit,Austin,Student,ATM,2
202.49,48.0,69.00000000000001,1.0,7447.099999999999,Credit,Virginia Beach,Engineer,ATM,1
154.99,25.0,53.00000000000001,1.0,1419.31,Debit,Mesa,Student,Branch,0
481.53,58.0,277.0,1.0,6142.54,Debit,Atlanta,Retired,Branch,2
172.92,20.0,212.0,1.0,416.37,Debit,Miami,Student,Online,0
275.59,53.0,238.0,1.0,6313.22,Credit,Philadelphia,Retired,Branch,1
207.2,60.0,133.0,1.0,8092.9400000000005,Debit,Columbus,Engineer,Online,2
136.82,31.0,14.0,1.0,6229.13,Debit,Chicago,Engineer,Branch,2
624.0,26.0,132.0,1.0,4976.18,Debit,Houston,Engineer,Branch,0
297.65646754281164,30.0,28.0,1.0,8741.51,Debit,Chicago,Engineer,Online,2
10.15,59.0,58.00000000000001,1.0,7155.04,Debit,Austin,Doctor,ATM,2
26.3,32.0,33.0,1.0,7473.73,Debit,Virginia Beach,Doctor,ATM,1
319.5,29.0,69.00000000000001,1.0,2366.3,Credit,Virginia Beach,Engineer,Branch,1
182.42,51.0,137.0,1.0,3051.29,Debit,Kansas City,Retired,Branch,0
716.62,44.0,241.0,1.0,6987.4,Debit,Atlanta,Doctor,ATM,2
222.96,65.0,150.0,1.0,7370.41,Credit,Fresno,Doctor,ATM,0
79.77,68.0,167.0,1.0,5010.31,Debit,San Francisco,Retired,ATM,1
431.08,44.67844382691544,25.000000000000004,1.0,6760.22,Debit,Albuquerque,Retired,Branch,2
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,Doctor,ATM,1
200.19,52.0,107.99999999999999,1.0,4389.96,Credit,San Antonio,Retired,Branch,1
297.5,73.0,80.0,1.0,6768.14,Credit,Kansas City,Retired,Branch,0
345.86,51.0,145.0,1.0,1504.64,,Omaha,Retired,ATM,1
343.88,63.0,97.0,1.0,6486.18,Debit,Nashville,Retired,Online,0
16.52,25.0,135.0,1.0,835.5299999999999,Credit,Boston,Student,Online,2
162.1,41.0,151.0,1.0,8576.65,Debit,Milwaukee,Engineer,Branch,0
36.12,22.0,234.0,1.0,1593.03,Debit,Houston,Student,Online,0
354.91,74.0,191.0,1.0,3872.5500000000006,Debit,Boston,Retired,ATM,2
38.41,40.0,117.0,1.0,9129.68,Debit,Denver,Doctor,ATM,2
53.52,49.0,55.0,1.0,2227.49,Debit,San Diego,Engineer,Branch,1
498.59,44.67844382691544,138.0,1.0,2619.46,Debit,Philadelphia,Retired,Online,1
13.3,23.0,63.0,1.0,213.0,Debit,San Antonio,Student,ATM,1
189.65,21.0,60.00000000000001,1.0,8457.09,Debit,Charlotte,Student,ATM,2
255.32,80.0,26.999999999999996,1.0,6290.62,Debit,Baltimore,Retired,ATM,2
230.51,51.0,56.0,1.0,9522.37,Credit,Memphis,Engineer,Branch,0
237.74,61.0,151.99999999999997,1.0,11795.12,Debit,Tucson,Doctor,ATM,1
512.76,52.0,26.0,1.0,5121.36,Debit,Fresno,Doctor,ATM,0
151.37,54.0,53.00000000000001,1.0,8356.08,Debit,Baltimore,Engineer,ATM,2
85.01,25.0,157.0,1.0,1299.4,Credit,Portland,Student,ATM,1
444.47,57.0,61.00000000000001,1.0,6062.94,Debit,San Jose,Retired,Online,1
297.65646754281164,67.0,58.00000000000001,1.0,7588.67,Debit,Indianapolis,Retired,ATM,0
879.25,24.0,137.0,1.0,125.84999999999998,Credit,Memphis,Student,Online,0
55.98,24.0,87.0,1.0,7047.04,Credit,Kansas City,Student,Branch,0
54.91,41.0,275.0,1.0,7927.2699999999995,Credit,Columbus,Engineer,ATM,2
213.42,20.0,139.0,1.0,1889.7799999999997,Debit,Austin,Student,Online,2
393.74,26.0,90.0,1.0,1769.06,Debit,Charlotte,Student,Online,2
58.94,30.0,26.0,1.0,4575.98,Debit,Miami,Engineer,Online,0
515.57,27.0,56.0,1.0,9269.67,Debit,Columbus,Engineer,ATM,2
332.15,59.0,105.0,1.0,9749.46,Debit,Dallas,Doctor,ATM,2
177.94,19.0,173.0,1.0,123.23999999999998,Debit,Milwaukee,Student,Online,0
68.68,49.0,141.0,1.0,4718.51,Debit,Sacramento,Engineer,,1
213.42,20.0,84.00000000000001,1.0,1171.98,Debit,Portland,Student,Online,1
240.03,33.0,30.999999999999996,1.0,7807.73,Debit,Atlanta,Engineer,Online,2
168.34,64.0,240.0,1.0,7483.01,Debit,Phoenix,Retired,ATM,1
474.77,46.0,284.0,1.0,8494.53,Debit,Boston,Engineer,Online,2
451.7,29.0,103.0,1.0,8994.67,Debit,Chicago,Engineer,Online,2
243.84999999999997,39.0,43.0,1.0,4576.78,Debit,Omaha,Engineer,Branch,1
5.76,38.0,164.0,1.0,5859.79,Debit,Houston,,Branch,0
435.08,55.0,78.0,1.0,2103.41,Debit,San Francisco,Engineer,Online,1
127.78,20.0,170.0,1.0,1046.66,Debit,Miami,Student,ATM,0
23.14,47.0,93.0,1.0,10536.54,Credit,Mesa,Doctor,Online,0
545.87,27.0,41.0,1.0,4860.01,Debit,Miami,Engineer,Branch,0
21.21,55.0,37.0,1.0,9575.42,Debit,Nashville,Engineer,Online,0
423.53,50.0,81.0,1.0,5453.4,Credit,Kansas City,Doctor,Branch,0
142.1,18.0,109.0,1.0,1545.64,Credit,San Francisco,,Online,1
213.42,58.0,119.42293906810038,1.0,7272.01,Debit,New York,Engineer,ATM,0
114.15,19.0,52.00000000000001,1.0,1612.4,Debit,Atlanta,Student,ATM,2
275.98,72.0,67.0,1.0,6151.05,Credit,Washington,Retired,Online,1
590.68,27.0,22.999999999999996,1.0,852.1999999999999,Debit,Washington,Student,Branch,1
152.42,42.0,176.0,1.0,9141.79,Debit,San Jose,Doctor,ATM,1
395.77,43.0,118.0,1.0,6425.99,Credit,El Paso,Doctor,Branch,2
615.16,26.0,140.0,1.0,214.61,Debit,Boston,Student,Online,2
207.82,19.0,30.0,1.0,229.02,Credit,Las Vegas,Student,Online,0
220.52,57.0,151.99999999999997,1.0,1793.09,Debit,Seattle,Retired,ATM,1
281.47,34.0,142.0,1.0,4437.48,Debit,Philadelphia,Engineer,ATM,1
57.91,58.0,97.0,1.0,3641.06,Credit,Sacramento,Engineer,Branch,1
30.48,32.0,78.0,1.0,11481.85,Credit,Seattle,Doctor,Branch,1
213.42,65.0,180.0,1.0,7567.17,Debit,Austin,Retired,Branch,2
453.09,48.0,97.0,1.0,5113.438123505977,Debit,San Jose,Doctor,Branch,1
424.47,22.0,116.00000000000001,1.0,5491.55,Debit,Oklahoma City,Student,Online,1
228.4,67.0,116.00000000000001,1.0,9598.43,Debit,Omaha,Doctor,ATM,1
67.17,63.0,48.0,1.0,14410.44,Debit,Seattle,Doctor,Online,1
284.89,53.0,115.0,1.0,9738.6,Debit,Atlanta,Doctor,Online,2
118.69,33.0,296.0,1.0,749.3399999999999,Debit,Omaha,Doctor,Online,1
221.33,27.0,276.0,1.0,1185.43,Debit,Louisville,Student,ATM,0
252.31,26.0,172.0,1.0,1584.6,Credit,Seattle,Student,ATM,1
58.85,71.0,115.0,1.0,1789.8,Credit,Milwaukee,Retired,Online,0
194.68,32.0,165.0,1.0,14494.18,Debit,Memphis,Doctor,Online,0
433.53,38.0,231.0,1.0,6368.32,Debit,Philadelphia,Doctor,Branch,1
178.26,59.0,59.00000000000001,1.0,1137.13,Debit,Oklahoma City,Retired,ATM,1
207.65,34.0,98.0,1.0,5143.8,Debit,San Francisco,Engineer,Online,1
237.0,49.0,115.0,1.0,14021.4,Debit,Tucson,Doctor,Online,1
213.42,28.0,114.0,1.0,5946.45,Debit,New York,Student,Online,0
347.63,25.0,272.0,1.0,1400.04,Credit,Chicago,Student,Online,2
517.68,31.0,24.0,1.0,11305.81,Debit,Omaha,Doctor,ATM,1
36.25,52.0,75.99999999999999,1.0,193.06,Debit,Tucson,Doctor,Branch,1
46.53,42.0,34.0,1.0,4468.12,Debit,San Francisco,Engineer,ATM,1
207.47,53.0,12.0,1.0,1688.9,Debit,Miami,Doctor,ATM,0
199.7,43.0,285.0,1.0,7574.449999999999,Debit,Indianapolis,Engineer,ATM,0
307.89,62.0,90.0,1.0,2637.55,Credit,Nashville,Retired,Online,0
403.63,31.0,167.0,1.0,3304.02,Debit,Las Vegas,Engineer,Branch,0
20.06,27.0,144.0,1.0,445.21,Debit,Memphis,Student,ATM,0
236.57,79.0,112.0,1.0,3488.77,Debit,Sacramento,Retired,ATM,1
0.32,39.0,136.0,1.0,7158.58,Debit,Boston,Engineer,ATM,2
14.28,23.0,81.0,1.0,1597.51,Debit,Phoenix,Student,ATM,1
232.35,33.0,153.0,1.0,4186.25,Credit,Atlanta,Engineer,Branch,2
317.53,44.0,104.0,1.0,6237.68,Debit,Miami,Engineer,Online,0
74.67,43.0,283.0,1.0,3449.35,Debit,Indianapolis,Engineer,ATM,0
65.01,29.0,67.0,1.0,10235.19,Credit,Austin,Doctor,Online,2
0.45,34.0,172.0,1.0,8670.23,Debit,Kansas City,Engineer,Branch,0
364.13,63.0,61.00000000000001,1.0,8198.0,Debit,Fort Worth,Doctor,ATM,2
340.13,24.0,32.0,1.0,1149.74,Debit,Mesa,,Branch,0
15.810000000000002,69.0,11.0,1.0,8384.85,Debit,Oklahoma City,Doctor,Branch,1
222.66,39.0,88.0,1.0,14466.38,Debit,Detroit,Doctor,Online,2
638.24,48.0,64.0,1.0,5695.78,Debit,Phoenix,Engineer,Branch,1
241.21,31.0,107.99999999999999,1.0,1220.86,Debit,Omaha,Engineer,ATM,1
171.16,51.0,42.00000000000001,1.0,6126.5,Debit,New York,Retired,Online,0
213.42,29.0,118.0,1.0,2861.65,Debit,Raleigh,Engineer,Branch,1
37.65,27.0,109.0,1.0,411.78,Credit,San Jose,Student,Online,1
25.77,68.0,18.0,1.0,4331.54,Debit,Memphis,Retired,Online,0
789.8,40.0,94.0,1.0,13948.09,Debit,Jacksonville,Doctor,ATM,0
308.85,20.0,33.0,1.0,333.19,Credit,Los Angeles,Student,,0
213.42,27.0,20.0,1.0,1189.03,Debit,Miami,Student,ATM,0
806.97,25.0,11.0,1.0,102.2,Debit,Seattle,Student,Online,1
364.81,25.0,53.00000000000001,1.0,1145.23,Debit,Charlotte,Student,Online,2
490.82,26.0,114.0,1.0,8704.27,Debit,Kansas City,Engineer,ATM,0
213.42,61.0,125.0,1.0,6223.26,Debit,Detroit,Doctor,Branch,2
311.28,49.0,198.0,1.0,135.96,Debit,Atlanta,Doctor,Branch,2
85.03,51.0,48.0,1.0,4597.57,Debit,San Diego,Retired,ATM,1
307.75,64.0,63.0,1.0,1061.58,Debit,Detroit,Doctor,Branch,2
333.67,36.0,68.00000000000001,1.0,9238.08,Debit,Fort Worth,Engineer,Online,2
589.89,56.0,213.0,1.0,9404.63,Debit,Jacksonville,Engineer,Branch,0
372.08,66.0,63.0,1.0,13330.74,Debit,Houston,Doctor,Branch,0
502.9,26.0,141.0,1.0,341.24,Credit,Fresno,Student,Online,0
103.81,36.0,34.0,1.0,7044.63,Debit,Oklahoma City,Doctor,ATM,1
69.43,30.0,162.0,1.0,9281.85,Debit,Las Vegas,Engineer,ATM,0
110.4,56.0,61.99999999999999,1.0,8639.36,Credit,San Diego,Doctor,ATM,1
275.65,28.0,14.0,1.0,4957.57,Credit,Atlanta,Engineer,Branch,2
336.01,63.0,121.0,1.0,5113.438123505977,Debit,Colorado Springs,Doctor,Online,2
251.8,62.0,102.0,1.0,11796.66,Debit,Mesa,Doctor,ATM,0
334.07,59.0,200.00000000000003,1.0,7306.79,Debit,New York,Engineer,Branch,0
52.44,27.0,87.0,1.0,3157.75,Debit,Raleigh,Student,Online,1
213.42,25.0,39.0,1.0,1941.8,Debit,San Diego,Student,ATM,1
141.37,46.0,77.0,1.0,1019.7699999999999,Debit,Denver,Engineer,Online,2
211.7,50.0,205.0,1.0,12272.78,Credit,Chicago,Doctor,Online,2
61.39999999999999,41.0,20.0,1.0,7892.87,Debit,San Jose,Engineer,Branch,1
308.23,60.0,22.999999999999996,1.0,4150.63,Debit,Las Vegas,Retired,ATM,0
111.41,21.0,181.0,1.0,1204.11,Debit,Chicago,Student,Branch,2
675.49,61.0,159.0,1.0,1892.9999999999998,Debit,Charlotte,Retired,ATM,2
29.72,26.0,37.99999999999999,1.0,1059.62,Debit,San Antonio,Student,ATM,1
301.73,67.0,163.0,1.0,990.7399999999999,Debit,Tucson,Doctor,Online,1
294.61,60.0,74.0,1.0,7375.59,Debit,Omaha,Retired,Branch,1
106.43,52.0,164.0,1.0,9403.12,Credit,Phoenix,Engineer,ATM,1
381.52,36.0,79.0,1.0,5798.92,Debit,Seattle,Doctor,Online,1
213.42,25.0,71.0,1.0,1498.93,Credit,Houston,Student,Online,0
5.66,40.0,33.0,1.0,5434.64,Debit,Fresno,Engineer,Branch,0
209.09,48.0,203.0,1.0,9100.81,Debit,Virginia Beach,Doctor,ATM,1
521.81,47.0,34.0,1.0,4750.96,Debit,Virginia Beach,Engineer,ATM,1
588.36,33.0,134.0,1.0,8434.99,Debit,Charlotte,Engineer,Online,2
146.67,20.0,273.0,1.0,1569.75,Debit,Albuquerque,Student,Online,2
176.52,73.0,94.0,1.0,7132.08,Credit,San Diego,Retired,Online,1
57.34,27.0,81.0,1.0,1100.64,Debit,Atlanta,Student,Online,2
294.77,77.0,101.0,1.0,2272.17,Debit,Philadelphia,Retired,Online,1
881.32,31.0,59.00000000000001,1.0,2287.93,,El Paso,Engineer,Online,2
162.59,64.0,18.999999999999996,1.0,7104.83,Debit,Indianapolis,Retired,Branch,0
56.15,31.0,77.0,1.0,13265.92,Debit,Nashville,Doctor,Branch,0
524.55,39.0,175.0,1.0,8292.75,Debit,El Paso,Doctor,ATM,2
535.4,23.0,110.0,1.0,651.8399999999999,Debit,San Diego,Student,Branch,1
56.84,45.0,185.0,1.0,7977.78,Debit,Raleigh,Engineer,ATM,1
135.94,71.0,258.0,1.0,4710.21,Debit,Houston,Retired,Branch,0
47.1,42.0,178.0,1.0,6308.07,Credit,Washington,Doctor,Branch,1
124.05,61.0,220.0,1.0,7009.54,Credit,Albuquerque,Doctor,Branch,2
802.89,19.0,175.0,1.0,1973.63,Debit,Chicago,Student,ATM,2
193.16,64.0,109.0,1.0,2304.56,Debit,Charlotte,Retired,ATM,2
541.52,48.0,161.0,1.0,6087.24,Credit,Indianapolis,Engineer,Branch,0
20.17,77.0,86.0,1.0,3869.3699999999994,Debit,San Antonio,Retired,ATM,1
35.98,40.0,133.0,1.0,11147.34,Credit,Nashville,Doctor,Branch,0
273.24,51.0,173.0,1.0,2202.21,Debit,Fresno,Retired,Branch,0
663.45,67.0,147.0,1.0,5897.29,Debit,Albuquerque,Retired,ATM,2
343.86,57.0,70.0,1.0,3278.65,Debit,Charlotte,Engineer,Branch,2
69.38,69.0,280.0,1.0,12072.11,Debit,Detroit,Doctor,Branch,2
75.43,77.0,266.0,1.0,1441.86,Debit,Fresno,Retired,ATM,0
414.64,32.0,74.0,1.0,7253.22,,Mesa,Doctor,Branch,0
86.79,33.0,166.0,1.0,8795.37,Debit,Fort Worth,Doctor,Branch,2
213.42,34.0,36.0,1.0,2636.32,Debit,Omaha,Engineer,ATM,1
14.1,45.0,73.0,1.0,6949.21,Debit,Louisville,Engineer,Branch,0
63.330000000000005,23.0,123.99999999999999,1.0,792.33,Credit,Louisville,Student,Branch,0
606.27,29.0,42.00000000000001,1.0,9668.78,Debit,Louisville,Doctor,Branch,0
4.47,27.0,132.0,1.0,1381.75,Debit,Baltimore,Student,Branch,2
289.01,66.0,96.0,1.0,4226.26,Debit,Miami,Retired,Online,0
338.69,18.0,169.0,1.0,1137.89,Debit,Virginia Beach,Student,Branch,1
97.73,69.0,156.0,1.0,7885.209999999999,Debit,Sacramento,Doctor,Branch,1
213.42,20.0,119.42293906810038,1.0,9427.06,Debit,Albuquerque,Student,ATM,2
27.61,54.0,26.0,1.0,3679.64,Credit,Fort Worth,Retired,ATM,2
284.17,51.0,189.0,1.0,3479.56,Debit,Memphis,Retired,ATM,0
